Zeit;Kanal A
(ms);(V)

-4,91107465;0,70051060
-4,91097065;0,70051060
-4,91086665;0,74710880
-4,91076265;0,70051060
-4,91065865;0,74710880
-4,91055465;0,70051060
-4,91045065;0,74710880
-4,91034665;0,70051060
-4,91024265;0,74710880
-4,91013865;0,70051060
-4,91003465;0,74710880
-4,90993065;0,70051060
-4,90982665;0,70051060
-4,90972265;0,74710880
-4,90961865;0,74710880
-4,90951465;0,70051060
-4,90941065;0,74710880
-4,90930665;0,70051060
-4,90920265;0,74710880
-4,90909865;0,74710880
-4,90899465;0,70051060
-4,90889065;0,70051060
-4,90878665;0,74710880
-4,90868265;0,70051060
-4,90857865;0,74710880
-4,90847465;0,70051060
-4,90837065;0,74710880
-4,90826665;0,70051060
-4,90816265;0,74710880
-4,90805865;0,70051060
-4,90795465;0,70051060
-4,90785065;0,70051060
-4,90774665;0,74710880
-4,90764265;0,74710880
-4,90753865;0,74710880
-4,90743465;0,74710880
-4,90733065;0,74710880
-4,90722665;0,70051060
-4,90712265;0,74710880
-4,90701865;0,70051060
-4,90691465;0,70051060
-4,90681065;0,70051060
-4,90670665;0,70051060
-4,90660265;0,70051060
-4,90649865;0,70051060
-4,90639465;0,70051060
-4,90629065;0,74710880
-4,90618665;0,70051060
-4,90608265;0,70051060
-4,90597865;0,74710880
-4,90587465;0,70051060
-4,90577065;0,70051060
-4,90566665;0,70051060
-4,90556265;0,70051060
-4,90545865;0,74710880
-4,90535465;0,70051060
-4,90525065;0,70051060
-4,90514665;0,70051060
-4,90504265;0,74710880
-4,90493865;0,70051060
-4,90483465;0,74710880
-4,90473065;0,70051060
-4,90462665;0,74710880
-4,90452265;0,74710880
-4,90441865;0,74710880
-4,90431465;0,70051060
-4,90421065;0,70051060
-4,90410665;0,70051060
-4,90400265;0,74710880
-4,90389865;0,70051060
-4,90379465;0,74710880
-4,90369065;0,70051060
-4,90358665;0,70051060
-4,90348265;0,70051060
-4,90337865;0,70051060
-4,90327465;0,70051060
-4,90317065;0,70051060
-4,90306665;0,70051060
-4,90296265;0,74710880
-4,90285865;0,70051060
-4,90275465;0,74710880
-4,90265065;0,70051060
-4,90254665;0,74710880
-4,90244265;0,70051060
-4,90233865;0,74710880
-4,90223465;0,70051060
-4,90213065;0,74710880
-4,90202665;0,70051060
-4,90192265;0,70051060
-4,90181865;0,70051060
-4,90171465;0,70051060
-4,90161065;0,70051060
-4,90150665;0,74710880
-4,90140265;0,70051060
-4,90129865;0,70051060
-4,90119465;0,70051060
-4,90109065;0,74710880
-4,90098665;0,70051060
-4,90088265;0,74710880
-4,90077865;0,70051060
-4,90067465;0,70051060
-4,90057065;0,70051060
-4,90046665;0,70051060
-4,90036265;0,70051060
-4,90025865;0,74710880
-4,90015465;0,70051060
-4,90005065;0,70051060
-4,89994665;0,70051060
-4,89984265;0,74710880
-4,89973865;0,70051060
-4,89963465;0,74710880
-4,89953065;0,70051060
-4,89942665;0,74710880
-4,89932265;0,74710880
-4,89921865;0,74710880
-4,89911465;0,70051060
-4,89901065;0,74710880
-4,89890665;0,70051060
-4,89880265;0,70051060
-4,89869865;0,74710880
-4,89859465;0,70051060
-4,89849065;0,70051060
-4,89838665;0,74710880
-4,89828265;0,70051060
-4,89817865;0,74710880
-4,89807465;0,70051060
-4,89797065;0,74710880
-4,89786665;0,70051060
-4,89776265;0,70051060
-4,89765865;0,70051060
-4,89755465;0,74710880
-4,89745065;0,70051060
-4,89734665;0,70051060
-4,89724265;0,70051060
-4,89713865;0,74710880
-4,89703465;0,70051060
-4,89693065;0,74710880
-4,89682665;0,74710880
-4,89672265;0,70051060
-4,89661865;0,70051060
-4,89651465;0,74710880
-4,89641065;0,70051060
-4,89630665;0,70051060
-4,89620265;0,70051060
-4,89609865;0,70051060
-4,89599465;0,70051060
-4,89589065;0,74710880
-4,89578665;0,70051060
-4,89568265;0,74710880
-4,89557865;0,74710880
-4,89547465;0,74710880
-4,89537065;0,70051060
-4,89526665;0,74710880
-4,89516265;0,70051060
-4,89505865;0,70051060
-4,89495465;0,70051060
-4,89485065;0,70051060
-4,89474665;0,70051060
-4,89464265;0,74710880
-4,89453865;0,70051060
-4,89443465;0,74710880
-4,89433065;0,70051060
-4,89422665;0,74710880
-4,89412265;0,70051060
-4,89401865;0,74710880
